n_events,operon_id,operon_label,operon_locus_tags,NCTC8325_chrom,BeginTU,EndTUshort,mutated_features,mutated_features_types,mutated_genes
1,TU-U473,"S386, S387, mecA2","new_907401_907493_1, new_907495_907597_1, SAOUHSC_00935",NC_007795,907401,908328,SAOUHSC_00935,NCTC8325_operons,trfA
1,TU-U474,"S387, mecA2","new_907495_907597_1, SAOUHSC_00935",NC_007795,907495,908328,SAOUHSC_00935,NCTC8325_operons,trfA
1,TU-U486,NA,NA,NC_007795,-1,-1,U486,promoter,
1,TU-U491,"htrA, NA","SAOUHSC_00958, SAOUHSC_00959",NC_007795,933080,936735,SAOUHSC_00958,NCTC8325_operons,htrA2
1,TU-U497,"NA, NA","SAOUHSC_00964, SAOUHSC_00965",NC_007795,941150,941971,SAOUHSC_00965,NCTC8325_operons,-
1,TU-U499,S401,new_941748_942863_-1,NC_007795,942878,941792,U499,promoter,
1,TU-U5,"S4, S5, serS, S6","new_12457_12691_1, new_12693_12785_1, SAOUHSC_00009, new_14073_14172_1",NC_007795,12457,14128,new_12693_12785_1,NCTC8325_operons,
1,TU-U507,"NA",SAOUHSC_00979,NC_007795,951151,951729,SAOUHSC_00979,NCTC8325_operons,-
1,TU-U509,menA,SAOUHSC_00980,NC_007795,952789,951805,U509,promoter,
1,TU-U51,"NA, S44, NA, NA, NA, NA, S45, NA","SAOUHSC_00135, new_141317_141657_1, SAOUHSC_00136, SAOUHSC_00137, SAOUHSC_00138, SAOUHSC_00139, new_145189_145358_1, SAOUHSC_00141",NC_007795,140764,145759,new_141317_141657_1,NCTC8325_operons,
1,TU-U518,"NA, S406","SAOUHSC_00995, new_967901_968090_-1",NC_007795,968574,967921,SAOUHSC_00995,NCTC8325_operons,-
1,TU-U519,"S407, NA, NA","new_970416_970525_-1, SAOUHSC_00997, SAOUHSC_00996",NC_007795,970525,968686,SAOUHSC_00997,NCTC8325_operons,-
1,TU-U522,NA,NA,NC_007795,-1,-1,U522,promoter,
1,TU-U528,"S416, NA, NA, NA, S415","new_993611_993812_-1, SAOUHSC_01022, SAOUHSC_01021, SAOUHSC_01019, new_990714_990820_-1",NC_007795,993815,990752,SAOUHSC_01021,NCTC8325_operons,thiW
1,TU-U530,"S417, NA","new_994357_994448_1, SAOUHSC_01025",NC_007795,994352,995776,SAOUHSC_01025,NCTC8325_operons,-
1,TU-U532,"NA",SAOUHSC_01025,NC_007795,994450,995776,SAOUHSC_01025,NCTC8325_operons,-
1,TU-U541,"S424, NA, S425","new_1007302_1007572_1, SAOUHSC_01039, new_1008248_1008342_1",NC_007795,1007304,1008339,new_1008248_1008342_1,NCTC8325_operons,
1,TU-U543,"NA, S425","SAOUHSC_01039, new_1008248_1008342_1",NC_007795,1007574,1008339,new_1008248_1008342_1,NCTC8325_operons,
1,TU-U547,"S428, NA, potA, potB, potC, potD","new_1013810_1013879_1, SAOUHSC_01045, SAOUHSC_01046, SAOUHSC_01047, SAOUHSC_01048, SAOUHSC_01049",NC_007795,1013810,1018233,SAOUHSC_01046,NCTC8325_operons,potA
1,TU-U558,"S436, pycA","new_1028518_1028754_1, SAOUHSC_01064",NC_007795,1028518,1032258,SAOUHSC_01064,NCTC8325_operons,pycA
1,TU-U559,pycA,SAOUHSC_01064,NC_007795,1028756,1032258,SAOUHSC_01064,NCTC8325_operons,pycA
1,TU-U565,"NA, S442, rsmD, coaD, S443","SAOUHSC_01072, new_1038447_1038979_1, SAOUHSC_01074, SAOUHSC_01075, new_1039953_1041150_1",NC_007795,1038158,1041217,SAOUHSC_01074,NCTC8325_operons,rsmD
1,TU-U57,"NA",SAOUHSC_00146,NC_007795,157739,157208,SAOUHSC_00146,NCTC8325_operons,-
1,TU-U579,"S455, sdhC, sdhA, sdhB, S456, murI, NA, NA","new_1064401_1064669_1, SAOUHSC_01103, SAOUHSC_01104, SAOUHSC_01105, new_1067935_1068112_1, SAOUHSC_01106, SAOUHSC_01107, SAOUHSC_01108",NC_007795,1063946,1069998,SAOUHSC_01107,NCTC8325_operons,-
1,TU-U580,"S455, sdhC, sdhA, sdhB, S456, murI, NA, NA","new_1064401_1064669_1, SAOUHSC_01103, SAOUHSC_01104, SAOUHSC_01105, new_1067935_1068112_1, SAOUHSC_01106, SAOUHSC_01107, SAOUHSC_01108",NC_007795,1064401,1070015,SAOUHSC_01107,NCTC8325_operons,-
1,TU-U581,"murI, NA, NA","SAOUHSC_01106, SAOUHSC_01107, SAOUHSC_01108",NC_007795,1068114,1070015,SAOUHSC_01107,NCTC8325_operons,-
1,TU-U59,brnQ1,SAOUHSC_00151,NC_007795,163904,162512,SAOUHSC_00151,NCTC8325_operons,brnQ1
1,TU-U60,"ipdC, S50, entB","SAOUHSC_00153, new_164623_164748_-1, SAOUHSC_00152",NC_007795,166427,163991,SAOUHSC_00153,NCTC8325_operons,-
1,TU-U602,"ftsA, ftsZ, S473, S474, NA, NA","SAOUHSC_01149, SAOUHSC_01150, new_1102834_1102959_1, new_1102961_1103159_1, SAOUHSC_01152, SAOUHSC_01153",NC_007795,1100099,1103947,SAOUHSC_01152,NCTC8325_operons,-
1,TU-U603,"S474, NA, NA","new_1102961_1103159_1, SAOUHSC_01152, SAOUHSC_01153",NC_007795,1102961,1103947,SAOUHSC_01152,NCTC8325_operons,-
1,TU-U612,"NA, S485","SAOUHSC_01174, new_1124617_1124840_1",NC_007795,1124162,1124806,U612,promoter,
1,TU-U614,"gmk, rpoZ","SAOUHSC_01176, SAOUHSC_01177",NC_007795,1126796,1127730,SAOUHSC_01176,NCTC8325_operons,gmk
1,TU-U615,"S487, coaBC, priA","new_1127802_1127907_1, SAOUHSC_01178, SAOUHSC_01179",NC_007795,1127802,1131572,SAOUHSC_01178,NCTC8325_operons,coaBC
1,TU-U63,hsdR,SAOUHSC_00162,NC_007795,174239,177056,SAOUHSC_00162,NCTC8325_operons,hsdR
1,TU-U633,NA,NA,NC_007795,-1,-1,U633,promoter,
1,TU-U634,"S503, topA, S504, gid","new_1172645_1172778_1, SAOUHSC_01222, new_1174894_1175048_1, SAOUHSC_01223",NC_007795,1172568,1176333,U634,promoter,dprA
1,TU-U638,"S511, uppS, cdsA, S512, NA, proS","new_1184391_1184455_1, SAOUHSC_01237, SAOUHSC_01238, new_1186016_1186353_1, SAOUHSC_01239, SAOUHSC_01240",NC_007795,1184391,1189372,"new_1186016_1186353_1,SAOUHSC_01240",NCTC8325_operons,proS
1,TU-U642,"S516, S517, rbfA, S518, truB","new_1198603_1198821_1, new_1198823_1198914_1, SAOUHSC_01247, new_1199318_1199433_1, SAOUHSC_01248",NC_007795,1198603,1200116,new_1198823_1198914_1,NCTC8325_operons,
1,TU-U644,"S518, truB, ribC, S519, rpsO, S520, pnpA","new_1199318_1199433_1, SAOUHSC_01248, SAOUHSC_01249, new_1201338_1201451_1, SAOUHSC_01250, new_1201769_1202090_1, SAOUHSC_01251",NC_007795,1199318,1204162,new_1201769_1202090_1,NCTC8325_operons,
1,TU-U645,"ribC, S519, rpsO, S520, pnpA","SAOUHSC_01249, new_1201338_1201451_1, SAOUHSC_01250, new_1201769_1202090_1, SAOUHSC_01251",NC_007795,1200133,1204179,new_1201769_1202090_1,NCTC8325_operons,
1,TU-U647,"NA",SAOUHSC_01254,NC_007795,1207435,1209177,SAOUHSC_01254,NCTC8325_operons,-
1,TU-U650,"S528, NA","new_1217536_1217619_1, SAOUHSC_01263",NC_007795,1217536,1219173,"new_1217536_1217619_1,U650","NCTC8325_operons,promoter",
1,TU-U653,"NA, NA, S529, NA, S530, miaB, NA, NA","SAOUHSC_01266, SAOUHSC_01267, new_1223450_1223522_1, SAOUHSC_01268, new_1223817_1223897_1, SAOUHSC_01269, SAOUHSC_01270, SAOUHSC_01271",NC_007795,1220758,1226364,SAOUHSC_01266,NCTC8325_operons,-
1,TU-U654,"miaB, NA, NA, S531, mutS","SAOUHSC_01269, SAOUHSC_01270, SAOUHSC_01271, new_1226392_1226776_1, SAOUHSC_01272",NC_007795,1223899,1228438,SAOUHSC_01272,NCTC8325_operons,mutS
1,TU-U657,"S535, glpD","new_1234812_1234934_1, SAOUHSC_01278",NC_007795,1234812,1236598,SAOUHSC_01278,NCTC8325_operons,glpD
1,TU-U659,bsaA,SAOUHSC_01282,NC_007795,1239600,1239105,SAOUHSC_01282,NCTC8325_operons,bsaA
1,TU-U661,"glnR, glnA, S537, NA, S538","SAOUHSC_01285, SAOUHSC_01287, new_1244199_1244640_1, SAOUHSC_01288, new_1244839_1244989_1",NC_007795,1242374,1244945,SAOUHSC_01287,NCTC8325_operons,glnA
1,TU-U671,nucI,SAOUHSC_01316,NC_007795,1259311,1259854,SAOUHSC_01316,NCTC8325_operons,nuc2
1,TU-U675,"S549, hom, thrC, thrB, NA","new_1263324_1263418_1, SAOUHSC_01320, SAOUHSC_01321, SAOUHSC_01322, SAOUHSC_01323",NC_007795,1263324,1267538,SAOUHSC_01320,NCTC8325_operons,hom
1,TU-U676,"S548, NA","new_1263229_1263347_-1, SAOUHSC_01319",NC_007795,1263353,1261868,SAOUHSC_01319,NCTC8325_operons,thrD
1,TU-U683,"rpsN, S553, guaC, S554, NA, S556","SAOUHSC_01329, new_1272507_1272595_1, SAOUHSC_01330, new_1273641_1273814_1, SAOUHSC_01332, new_1274679_1274830_1",NC_007795,1272188,1274780,new_1272507_1272595_1,NCTC8325_operons,
1,TU-U685,"lexA, S555, NA","SAOUHSC_01333, new_1273742_1274984_-1, SAOUHSC_01331",NC_007795,1275724,1273173,SAOUHSC_01333,NCTC8325_operons,lexA
1,TU-U687,"NA, S558, tkt, S559, NA","SAOUHSC_01336, new_1276507_1276663_1, SAOUHSC_01337, new_1278581_1278722_1, SAOUHSC_01338",NC_007795,1276142,1279030,SAOUHSC_01337,NCTC8325_operons,tkt
1,TU-U688,"S558, tkt, S559, NA","new_1276507_1276663_1, SAOUHSC_01337, new_1278581_1278722_1, SAOUHSC_01338",NC_007795,1276507,1279064,SAOUHSC_01337,NCTC8325_operons,tkt
1,TU-U690,"S560, NA, sbcD, sbcC, NA","new_1279186_1279278_1, SAOUHSC_01340, SAOUHSC_01341, SAOUHSC_01342, SAOUHSC_01343",NC_007795,1279186,1283977,SAOUHSC_01342,NCTC8325_operons,sbcC
1,TU-U7,"S7, metX, S8, NA, NA, rplI, dnaC","new_15785_16105_1, SAOUHSC_00013, new_17075_17337_1, SAOUHSC_00014, SAOUHSC_00015, SAOUHSC_00017, SAOUHSC_00018",NC_007795,15785,22135,SAOUHSC_00018,NCTC8325_operons,dnaC
1,TU-U700,fmtC,SAOUHSC_01359,NC_007795,1301439,1303986,SAOUHSC_01359,NCTC8325_operons,mprF
1,TU-U701,"S573, msrR","new_1304785_1304854_1, SAOUHSC_01361",NC_007795,1304786,1305839,U701,promoter,
1,TU-U707,"NA, S576, S577","SAOUHSC_01365, new_1309987_1310160_1, new_1310162_1310400_1",NC_007795,1308882,1310361,U707,promoter,
1,TU-U714,opp-2F,SAOUHSC_01377,NC_007795,1322966,1321674,SAOUHSC_01377,NCTC8325_operons,opp-2F
1,TU-U721,"S584, lysC, asd, dapA, dapB, dapD, S585, NA, alr2, lysA","new_1336546_1336770_1, SAOUHSC_01394, SAOUHSC_01395, SAOUHSC_01396, SAOUHSC_01397, SAOUHSC_01398, new_1341482_1341582_1, SAOUHSC_01399, SAOUHSC_01400, SAOUHSC_01401",NC_007795,1336546,1345075,SAOUHSC_01394,NCTC8325_operons,lysC
1,TU-U724,"S588, cspA, S587","new_1346118_1346239_-1, SAOUHSC_01403, new_1345816_1345916_-1",NC_007795,1346239,1345848,SAOUHSC_01403,NCTC8325_operons,cspA
1,TU-U725,"NA, S588, cspA, S587, msa, S586","SAOUHSC_01405, new_1346118_1346239_-1, SAOUHSC_01403, new_1345816_1345916_-1, SAOUHSC_01402, new_1345115_1345318_-1",NC_007795,1346646,1345168,SAOUHSC_01403,NCTC8325_operons,cspA
1,TU-U727,braB,SAOUHSC_01411,NC_007795,1351237,1349860,SAOUHSC_01411,NCTC8325_operons,brnQ3
1,TU-U729,"sucA, sucB, S593, S592","SAOUHSC_01418, SAOUHSC_01416, new_1355835_1355916_-1, new_1355387_1355833_-1",NC_007795,1360051,1355385,SAOUHSC_01418,NCTC8325_operons,sucA
1,TU-U732,"S598, NA, murG, NA","new_1365302_1365585_-1, SAOUHSC_01425, SAOUHSC_01424, SAOUHSC_01423",NC_007795,1365585,1363035,SAOUHSC_01423,NCTC8325_operons,pgpB
1,TU-U736,"msrA2, msrB, crr, NA","SAOUHSC_01432, SAOUHSC_01431, SAOUHSC_01430, SAOUHSC_01429",NC_007795,1369105,1367387,SAOUHSC_01430,NCTC8325_operons,crr
1,TU-U74,"S59, pflB, pflA","new_205837_205907_1, SAOUHSC_00187, SAOUHSC_00188",NC_007795,205838,208931,SAOUHSC_00188,NCTC8325_operons,pflA
1,TU-U740,"S602, NA, S603","new_1374321_1374385_1, SAOUHSC_01440, new_1375091_1375533_1",NC_007795,1374321,1375488,new_1375091_1375533_1,NCTC8325_operons,
1,TU-U743,"ald1, S606, ilvA1, NA, S605, norB","SAOUHSC_01452, new_1409038_1409131_-1, SAOUHSC_01451, SAOUHSC_01450, new_1406488_1406643_-1, SAOUHSC_01448",NC_007795,1410297,1405059,SAOUHSC_01448,NCTC8325_operons,norB
1,TU-U757,"NA, S617, ubiE, gerCC, S616, ndk","SAOUHSC_01488, new_1444476_1444600_-1, SAOUHSC_01487, SAOUHSC_01486, new_1442803_1442911_-1, SAOUHSC_01485",NC_007795,1445215,1442289,SAOUHSC_01486,NCTC8325_operons,hepT
1,TU-U759,hu,SAOUHSC_01490,NC_007795,1445924,1445553,SAOUHSC_01490,NCTC8325_operons,hup
1,TU-U760,"engA, gpsA, S618, hu","SAOUHSC_01492, SAOUHSC_01491, new_1445926_1446046_-1, SAOUHSC_01490",NC_007795,1448417,1445621,SAOUHSC_01490,NCTC8325_operons,hup
1,TU-U764,"S621, cmk","new_1451033_1451180_-1, SAOUHSC_01496",NC_007795,1451180,1450415,SAOUHSC_01496,NCTC8325_operons,cmk
1,TU-U765,"NA",SAOUHSC_01499,NC_007795,1453316,1452319,SAOUHSC_01499,NCTC8325_operons,-
1,TU-U766,"S622, ebpS","new_1455149_1455268_-1, SAOUHSC_01501",NC_007795,1455268,1453577,SAOUHSC_01501,NCTC8325_operons,ebpS
1,TU-U780,"NA, NA, NA, S634","SAOUHSC_01575, SAOUHSC_01576, SAOUHSC_01577, new_1505987_1506144_1",NC_007795,1503945,1506405,new_1505987_1506144_1,NCTC8325_operons,
1,TU-U785,"fur, xerD","SAOUHSC_01592, SAOUHSC_01591",NC_007795,1518445,1517004,SAOUHSC_01592,NCTC8325_operons,fur
1,TU-U789,"NA, NA","SAOUHSC_01596, SAOUHSC_01595",NC_007795,1521342,1520149,SAOUHSC_01596,NCTC8325_operons,-
1,TU-U791,"S640, zwf, S641, NA","new_1523388_1523547_1, SAOUHSC_01599, new_1525080_1525222_1, SAOUHSC_01600",NC_007795,1523389,1526125,SAOUHSC_01600,NCTC8325_operons,-
1,TU-U792,"NA",SAOUHSC_01600,NC_007795,1525224,1526125,SAOUHSC_01600,NCTC8325_operons,-
1,TU-U799,"NA, nusB, xseA, xseB, ispA","SAOUHSC_01622, SAOUHSC_01621, SAOUHSC_01620, SAOUHSC_01619, SAOUHSC_01618",NC_007795,1545564,1542079,SAOUHSC_01622,NCTC8325_operons,-
1,TU-U8,"NA, NA, rplI, dnaC","SAOUHSC_00014, SAOUHSC_00015, SAOUHSC_00017, SAOUHSC_00018",NC_007795,17339,22152,SAOUHSC_00018,NCTC8325_operons,dnaC
1,TU-U802,efp,SAOUHSC_01625,NC_007795,1548287,1547519,SAOUHSC_01625,NCTC8325_operons,efp
1,TU-U803,"NA, NA","SAOUHSC_01627, SAOUHSC_01628",NC_007795,1549313,1550180,SAOUHSC_01628,NCTC8325_operons,-
1,TU-U808,"aroK, S652, gcvT","SAOUHSC_01635, new_1555937_1556066_-1, SAOUHSC_01634",NC_007795,1556664,1555271,SAOUHSC_01635,NCTC8325_operons,aroK
1,TU-U812,"pbp3, rpmG","SAOUHSC_01652, SAOUHSC_01651",NC_007795,1567062,1564672,SAOUHSC_01652,NCTC8325_operons,pbp3
1,TU-U821,"S662, NA, NA, NA","new_1587577_1587644_-1, SAOUHSC_01677, SAOUHSC_01676, SAOUHSC_01675",NC_007795,1587644,1585191,SAOUHSC_01677,NCTC8325_operons,-
1,TU-U826,"hrcA, grpE, dnaK, S666, dnaJ, prmA, rsmE, NA, S665, S664, rpsU","SAOUHSC_01685, SAOUHSC_01684, SAOUHSC_01683, new_1592478_1592592_-1, SAOUHSC_01682, SAOUHSC_01681, SAOUHSC_01680, SAOUHSC_01679, new_1588083_1588288_-1, new_1587997_1588081_-1, SAOUHSC_01678",NC_007795,1596210,1587792,SAOUHSC_01683,NCTC8325_operons,dnaK
1,TU-U83,"S69, ldh1, S70, NA, S71","new_228158_228481_1, SAOUHSC_00206, new_229362_229501_1, SAOUHSC_00208, new_229646_230633_1",NC_007795,228156,230521,new_229646_230633_1,NCTC8325_operons,glcC
1,TU-U841,"S680, NA, mnmA, mnmA, S679, NA, NA, S678, S677, alaS, NA, NA, NA","new_1634102_1634199_-1, SAOUHSC_01727, SAOUHSC_01726, SAOUHSC_01725, new_1631410_1631840_-1, SAOUHSC_01724, SAOUHSC_01723, new_1628019_1628209_-1, new_1627890_1628017_-1, SAOUHSC_01722, SAOUHSC_01721, SAOUHSC_01720, SAOUHSC_01719",NC_007795,1634199,1624087,SAOUHSC_01727,NCTC8325_operons,iscS
1,TU-U845,"cymR, S682","SAOUHSC_01732, new_1636074_1636203_-1",NC_007795,1636596,1636089,SAOUHSC_01732,NCTC8325_operons,cymR
1,TU-U85,"S72, NA","new_230986_231501_1, SAOUHSC_00211",NC_007795,230986,232442,SAOUHSC_00211,NCTC8325_operons,-
1,TU-U856,"yajC, S692","SAOUHSC_01747, new_1652156_1652296_-1",NC_007795,1653497,1652171,U856,promoter,tgt
1,TU-U857,"yajC, S692","SAOUHSC_01747, new_1652156_1652296_-1",NC_007795,1653531,1652171,U857,promoter,tgt
1,TU-U862,"NA, NA","SAOUHSC_01761, SAOUHSC_01760",NC_007795,1661947,1661096,SAOUHSC_01760,NCTC8325_operons,
1,TU-U869,"S698, S697, valS, folC","new_1668493_1668668_-1, new_1668346_1668491_-1, SAOUHSC_01767, SAOUHSC_01766",NC_007795,1668668,1664394,SAOUHSC_01767,NCTC8325_operons,valS
1,TU-U873,"hemA, hemX, hemC, hemD, hemB, hemL","SAOUHSC_01776, SAOUHSC_01775, SAOUHSC_01774, SAOUHSC_01773, SAOUHSC_01772, SAOUHSC_01771",NC_007795,1676957,1670769,SAOUHSC_01776,NCTC8325_operons,hemA
1,TU-U874,"S702, engB, S701, hemA, hemX, hemC, hemD, hemB, hemL","new_1677721_1677803_-1, SAOUHSC_01777, new_1676959_1677129_-1, SAOUHSC_01776, SAOUHSC_01775, SAOUHSC_01774, SAOUHSC_01773, SAOUHSC_01772, SAOUHSC_01771",NC_007795,1677803,1670735,SAOUHSC_01776,NCTC8325_operons,hemA
1,TU-U875,"NA, NA, NA, tig, S703, clpX","SAOUHSC_01782, SAOUHSC_01781, SAOUHSC_01780, SAOUHSC_01779, new_1679137_1679286_-1, SAOUHSC_01778",NC_007795,1682361,1677858,SAOUHSC_01778,NCTC8325_operons,clpX
1,TU-U877,"S705, S704, infC, rpmI, rplT, NA, NA, NA, tig, S703, clpX","new_1683663_1683774_-1, new_1683609_1683655_-1, SAOUHSC_01786, SAOUHSC_01785, SAOUHSC_01784, SAOUHSC_01782, SAOUHSC_01781, SAOUHSC_01780, SAOUHSC_01779, new_1679137_1679286_-1, SAOUHSC_01778",NC_007795,1683774,1677909,SAOUHSC_01778,NCTC8325_operons,clpX
1,TU-U880,"S709, NA, S708, thrS, S707, S706, lysP, S705","new_1688014_1688084_-1, SAOUHSC_01789, new_1687694_1687846_-1, SAOUHSC_01788, new_1685672_1685755_-1, new_1685441_1685670_-1, SAOUHSC_01787, new_1683663_1683774_-1",NC_007795,1688084,1683672,SAOUHSC_01788,NCTC8325_operons,thrS
1,TU-U881,"nrdR, dnaB, dnaI, S709, NA, S708, thrS, S707","SAOUHSC_01793, SAOUHSC_01792, SAOUHSC_01791, new_1688014_1688084_-1, SAOUHSC_01789, new_1687694_1687846_-1, SAOUHSC_01788, new_1685672_1685755_-1",NC_007795,1690940,1685678,SAOUHSC_01788,NCTC8325_operons,thrS
1,TU-U885,"S710, NA","new_1698241_1698547_-1, SAOUHSC_01798",NC_007795,1698551,1696728,SAOUHSC_01798,NCTC8325_operons,-
1,TU-U887,"S712, citZ, citC, S711, phoP, phoR","new_1703669_1703987_-1, SAOUHSC_01802, SAOUHSC_01801, new_1701140_1701460_-1, SAOUHSC_01800, SAOUHSC_01799",NC_007795,1703987,1698785,new_1701140_1701460_-1,NCTC8325_operons,
1,TU-U890,"S714, pfkA, pykA","new_1710669_1710760_-1, SAOUHSC_01807, SAOUHSC_01806",NC_007795,1710760,1707965,SAOUHSC_01807,NCTC8325_operons,pfkA
1,TU-U892,"S718, NA, S717, accD, accA, S716, S715, S714, pfkA, pykA","new_1714208_1714629_-1, SAOUHSC_01810, new_1712784_1712977_-1, SAOUHSC_01809, SAOUHSC_01808, new_1710876_1710981_-1, new_1710762_1710874_-1, new_1710669_1710760_-1, SAOUHSC_01807, SAOUHSC_01806",NC_007795,1714629,1707982,SAOUHSC_01807,NCTC8325_operons,pfkA
1,TU-U898,"NA",SAOUHSC_01819,NC_007795,1724744,1725314,U898,promoter,
1,TU-U904,"S724, rpsD","new_1734377_1734576_1, SAOUHSC_01829",NC_007795,1734377,1735174,SAOUHSC_01829,NCTC8325_operons,rpsD
1,TU-U907,"NA, serA","SAOUHSC_01832, SAOUHSC_01833",NC_007795,1736739,1739526,SAOUHSC_01832,NCTC8325_operons,-
1,TU-U91,"lytS, lytR","SAOUHSC_00230, SAOUHSC_00231",NC_007795,251469,253981,SAOUHSC_00230,NCTC8325_operons,lytS
1,TU-U913,sgtA,SAOUHSC_01840,NC_007795,1746274,1747244,SAOUHSC_01840,NCTC8325_operons,sgtA
1,TU-U914,isdH,SAOUHSC_01843,NC_007795,1750166,1747337,SAOUHSC_01843,NCTC8325_operons,isdH
1,TU-U916,"acsA, S730","SAOUHSC_01846, new_1752191_1752546_-1",NC_007795,1754302,1752199,SAOUHSC_01846,NCTC8325_operons,acsA
1,TU-U924,"NA, NA, murC, NA, NA","SAOUHSC_01858, SAOUHSC_01857, SAOUHSC_01856, SAOUHSC_01855, SAOUHSC_01854",NC_007795,1767943,1759628,SAOUHSC_01857,NCTC8325_operons,ftsK
1,TU-U925,"NA, NA, NA, murC, NA, NA","SAOUHSC_01859, SAOUHSC_01858, SAOUHSC_01857, SAOUHSC_01856, SAOUHSC_01855, SAOUHSC_01854",NC_007795,1768525,1759645,SAOUHSC_01857,NCTC8325_operons,ftsK
1,TU-U926,"NA, NA, NA, NA, NA, murC, NA","SAOUHSC_01861, SAOUHSC_01860, SAOUHSC_01859, SAOUHSC_01858, SAOUHSC_01857, SAOUHSC_01856, SAOUHSC_01855",NC_007795,1770070,1761226,SAOUHSC_01857,NCTC8325_operons,ftsK
1,TU-U937,"NA, S740, leuS","SAOUHSC_01876, new_1791236_1791469_-1, SAOUHSC_01875",NC_007795,1792753,1791044,SAOUHSC_01876,NCTC8325_operons,-
1,TU-U938,"NA, NA, S741","SAOUHSC_01877, SAOUHSC_01878, new_1794328_1794421_1",NC_007795,1792762,1794385,SAOUHSC_01878,NCTC8325_operons,-
1,TU-U94,"NA, bglA","SAOUHSC_00235, SAOUHSC_00236",NC_007795,256164,258503,SAOUHSC_00236,NCTC8325_operons,bglA
1,TU-U940,"NA",SAOUHSC_01882,NC_007795,1797300,1796365,SAOUHSC_01882,NCTC8325_operons,-
1,TU-U941,putA,SAOUHSC_01884,NC_007795,1797461,1798482,SAOUHSC_01884,NCTC8325_operons,putA
1,TU-U944,"NA",SAOUHSC_01890,NC_007795,1804229,1802417,SAOUHSC_01890,NCTC8325_operons,-
1,TU-U945,"arsR, arsB, arsC, S745","SAOUHSC_01891, SAOUHSC_01893, SAOUHSC_01894, new_1806488_1806705_1",NC_007795,1804432,1806676,SAOUHSC_01893,NCTC8325_operons,arsB
1,TU-U947,"S749, NA, S748, S747, NA","new_1808137_1808227_-1, SAOUHSC_01896, new_1807706_1807911_-1, new_1807637_1807704_-1, SAOUHSC_01895",NC_007795,1808227,1806752,SAOUHSC_01896,NCTC8325_operons,-
1,TU-U949,"S754, NA, S752, S750, S749, NA, S748","new_1809792_1809863_-1, SAOUHSC_01899, new_1809191_1809347_-1, new_1808229_1809189_-1, new_1808137_1808227_-1, SAOUHSC_01896, new_1807706_1807911_-1",NC_007795,1809870,1807721,SAOUHSC_01896,NCTC8325_operons,-
1,TU-U95,"NA",SAOUHSC_00237,NC_007795,259701,258919,SAOUHSC_00237,NCTC8325_operons,-
1,TU-U952,"NA",SAOUHSC_01907,NC_007795,1816368,1815439,SAOUHSC_01907,NCTC8325_operons,-
1,TU-U957,"menE, menC, S759, NA, NA","SAOUHSC_01916, SAOUHSC_01915, new_1822947_1823265_-1, SAOUHSC_01913, SAOUHSC_01912",NC_007795,1825792,1821559,SAOUHSC_01912,NCTC8325_operons,-
1,TU-U964,"splA, S768, splB","SAOUHSC_01942, new_1846530_1846653_-1, SAOUHSC_01941",NC_007795,1847416,1845716,new_1846530_1846653_-1,NCTC8325_operons,
1,TU-U972,"NA, S773","SAOUHSC_01957, new_1863070_1863192_1",NC_007795,1862247,1863150,SAOUHSC_01957,NCTC8325_operons,
1,TU-U974,"NA, S775, S774","SAOUHSC_T00050, new_1863925_1864286_-1, new_1863829_1863923_-1",NC_007795,1864399,1863872,U974,promoter,
1,TU-U975,"NA, S775, S774, S772","SAOUHSC_T00050, new_1863925_1864286_-1, new_1863829_1863923_-1, new_1862759_1863827_-1",NC_007795,1865083,1863583,new_1862759_1863827_-1,NCTC8325_operons,
1,TU-U979,TRAP,SAOUHSC_01964,NC_007795,1870070,1870664,SAOUHSC_01964,NCTC8325_operons,traP
1,TU-U981,"hit, S781, NA, S782, S783, NA","SAOUHSC_01968, new_1873282_1873388_1, SAOUHSC_01969, new_1873755_1873852_1, new_1873854_1874436_1, SAOUHSC_01971",NC_007795,1872784,1875016,SAOUHSC_01969,NCTC8325_operons,-
1,TU-U982,"S781, NA, S782, S783, NA","new_1873282_1873388_1, SAOUHSC_01969, new_1873755_1873852_1, new_1873854_1874436_1, SAOUHSC_01971",NC_007795,1873282,1875016,SAOUHSC_01969,NCTC8325_operons,-
1,TU-U99,"S81, NA, S80","new_266202_266310_-1, SAOUHSC_00246, new_264705_264824_-1",NC_007795,266310,264750,SAOUHSC_00246,NCTC8325_operons,-
1,TU-U990,"NA, NA, S786, NA","SAOUHSC_01981, SAOUHSC_01980, new_1884345_1884699_-1, SAOUHSC_01979",NC_007795,1886499,1883898,SAOUHSC_01981,NCTC8325_operons,airS
