Locus	nsub	kb	enrich	xvBF	ELAMBDA	SDLAMBDA
SAUSA300_0312	0	0.924	0	0.00309294723092535	0.140327071892377	0.00770144860139246
SAUSA300_0313	0	1.221	0	0.00408736282361133	0.140344689860269	0.0077024155129965
SAUSA300_0314	0	1.533	0	0.005132134559517	0.140363202389757	0.0077034315200469
SAUSA300_0315	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_0316	0	0.861	0	0.00288202647925573	0.140323335316291	0.00770124353013923
SAUSA300_0317	0	0.801	0	0.00268115474091246	0.140319776857432	0.00770104823433723
SAUSA300_0318	0	0.669	0	0.00223925467025765	0.140311948883147	0.00770061861843534
SAUSA300_0319	0	1.314	0	0.00439877089547736	0.140350207507234	0.00770271833321444
SAUSA300_0320	1	2.073	3.35883629862944	-0.0167085821085493	0.139972377576606	0.00769357767331023
SAUSA300_0321	0	0.828	0	0.00277154639888977	0.140321378141602	0.00770113611622228
SAUSA300_0322	0	1.2	0	0.00401704654950663	0.140343444000028	0.00770234713753245
SAUSA300_0323	0	0.093	0	0.000311249020796822	0.140277800668337	0.00769874449167111
SAUSA300_0324	0	1.002	0	0.00335409491390237	0.14033169840513	0.00770170251426645
SAUSA300_0325	0	0.333	0	0.00111452824558	0.14029202707099	0.00769952526695074
SAUSA300_0326	0	0.801	0	0.00268115474091246	0.140319776857432	0.00770104823433723
SAUSA300_0327	0	0.945	0	0.00316325538415185	0.140328317461957	0.00770151696090329
SAUSA300_0328	0	1.023	0	0.00342440536269351	0.140332944056813	0.00770177087828626
SAUSA300_0329	0	1.026	0	0.00343444976306273	0.140333122008852	0.00770178064467425
SAUSA300_0330	0	1.347	0	0.00450927344763841	0.140352165486241	0.00770282579127281
SAUSA300_0331	0	0.285	0	0.00095386594921365	0.140289181559633	0.00769936909922548
SAUSA300_0332	0	0.444	0	0.00148607216442542	0.140298607758189	0.00769988642908058
SAUSA300_0333	1	1.956	3.55974828581739	-0.0171004875710423	0.139965452556162	0.00769319703976165
SAUSA300_0334	0	0.42	0	0.00140573688395307	0.140297184854567	0.00769980833709913
SAUSA300_0335	0	1.356	0	0.00453941077239506	0.140352699489991	0.00770285509853676
SAUSA300_0336	0	0.441	0	0.00147603021059695	0.140298429893624	0.00769987666749634
SAUSA300_0337	1	1.359	5.12352291910142	-0.0190999114884107	0.139930127861135	0.00769125541892482
SAUSA300_0338	0	0.927	0	0.00310299121565549	0.140327249829543	0.0077014583669626
SAUSA300_0339	0	1.062	0	0.00355498354792871	0.140335257468678	0.00770189784325542
SAUSA300_0340	0	0.567	0	0.00189780314894961	0.140305900592093	0.00770028667534066
SAUSA300_0341	0	0.996	0	0.00333400632871417	0.140331342508711	0.00770168298191286
SAUSA300_0342	0	0.396	0	0.00132540240747403	0.14029576197983	0.00769973024670369
SAUSA300_0343	0	0.546	0	0.00182750611429583	0.140304655420471	0.00770021833766702
SAUSA300_0344	0	0.855	0	0.00286193907913912	0.140322979462309	0.00770122400011432
SAUSA300_0345	0	1.23	0	0.00411749855857124	0.140345223807117	0.00770244481713804
SAUSA300_0346	0	1.683	0	0.00563447723061472	0.140372104382845	0.00770392008038965
SAUSA300_0347	0	0.657	0	0.00219908314602435	0.140311237292442	0.00770057956482048
SAUSA300_0348	0	0.225	0	0.000753042615087907	0.140285624832735	0.00769917389847814
SAUSA300_0349	0	0.39	0	0.00130531891363717	0.140295406265684	0.00769971072435241
SAUSA300_0350	0	0.204	0	0.000682755637626542	0.140284380020898	0.00769910558055369
SAUSA300_0351	1	0.714	9.75191547207118	-0.0212595317170781	0.139891983022834	0.00768915878899371
SAUSA300_0352	0	0.843	0	0.00282176442806303	0.140322267759693	0.00770118494035816
SAUSA300_0353	0	0.63	0	0.00210869795546387	0.140309636239702	0.00770049169563666
SAUSA300_0354	0	1.134	0	0.00379605656735293	0.140339528583272	0.00770213225112101
SAUSA300_0355	0	1.182	0	0.00395677594906374	0.140342376137385	0.00770228853095879
SAUSA300_0356	0	0.753	0	0.00252046098239589	0.140316930220255	0.00770089200482659
SAUSA300_0357	1	2.229	3.12376296413586	-0.0161860116277239	0.139981612003256	0.00769408524330204
SAUSA300_0358	0	1.842	0	0.00616699489864914	0.140381541728423	0.00770443802201767
SAUSA300_0359	0	1.161	0	0.00388646082274136	0.140341130318266	0.00770222015774942
SAUSA300_0360	0	1.104	0	0.00369560859280682	0.140337748920569	0.00770203457944331
SAUSA300_0361	0	0.846	0	0.00283180807082317	0.14032244568466	0.00770119470526002
SAUSA300_0362	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_0363	0	0.204	0	0.000682755637626542	0.140284380020898	0.00769910558055369
SAUSA300_0364	0	1.098	0	0.00367551914996511	0.140337392993455	0.00770201504540613
SAUSA300_0365	0	0.192	0	0.000642591928681213	0.140283668709799	0.00769906654228515
SAUSA300_0366	0	0.297	0	0.000994031220670877	0.140289892926619	0.00769940814056196
SAUSA300_0367	0	0.504	0	0.00168691390035747	0.140302165143417	0.00770008166596052
SAUSA300_0368	0	0.243	0	0.00081328908481737	0.140286691831839	0.0076992324576625
SAUSA300_0369	0	0.939	0	0.00314316727826736	0.14032796158267	0.00770149742949127
SAUSA300_0370	1	0.612	11.3772347174164	-0.0216009996793218	0.139885952720157	0.00768882733358228
SAUSA300_0371	0	0.369	0	0.00123502708584056	0.14029416128028	0.00769964239690125
SAUSA300_0372	0	0.573	0	0.00191788812981031	0.140306256359508	0.0077003062006125
SAUSA300_0373	0	0.264	0	0.000883577209151554	0.140287936684676	0.00769930077783828
SAUSA300_0374	0	0.252	0	0.000843412490667106	0.140287225337492	0.0076992617375892
SAUSA300_0375	0	0.582	0	0.00194801569296033	0.140306790013954	0.00770033548870556
SAUSA300_0376	0	0.384	0	0.0012852354716415	0.140295050553282	0.00769969120210005
SAUSA300_0377	0	0.627	0	0.00209865521946995	0.140309458347241	0.00770048193251918
SAUSA300_0378	0	0.294	0	0.000983989882570313	0.140289715084221	0.00769939838019165
SAUSA300_0379	0	1.524	0	0.00510199500286035	0.140362668306062	0.00770340220839639
SAUSA300_0380	0	0.57	0	0.001907845632104	0.140306078475553	0.00770029643796422
SAUSA300_0381	0	0.756	0	0.00253050424771573	0.140317108131724	0.00770090176898548
SAUSA300_0382	0	1.389	0	0.0046499152663273	0.140354657538554	0.00770296256041117
SAUSA300_0383	0	0.957	0	0.00320343174962545	0.140329029225928	0.00770155602402653
SAUSA300_0384	0	0.663	0	0.00221916888358464	0.140311593086856	0.00770059909157873
SAUSA300_0385	0	0.408	0	0.00136556954430489	0.140296473413623	0.00769976929170415
SAUSA300_0386	0	0.579	0	0.00193797315978372	0.140306612128679	0.00770032572598373
SAUSA300_0387	0	1.269	0	0.00424808805792054	0.140347537623871	0.00770257180432929
SAUSA300_0388	0	1.467	0	0.00491111377550624	0.140359285870467	0.00770321657312558
SAUSA300_0389	0	1.542	0	0.00516227422986049	0.140363736477479	0.0077034608319196
SAUSA300_0390	1	0.537	12.9662339796254	-0.021852069767192	0.139881519005733	0.00768858363459903
SAUSA300_0391	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_0392	0	0.153	0	0.000512061266363162	0.140281356998474	0.00769893967064484
SAUSA300_0393	0	0.36	0	0.00120490220569991	0.140293627721866	0.00769961311408059
SAUSA300_0394	0	0.846	0	0.00283180807082317	0.14032244568466	0.00770119470526002
SAUSA300_0395	0	0.681	0	0.00227942639548928	0.140312660481104	0.00770065767244536
SAUSA300_0396	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_0397	0	1.059	0	0.00354493899658337	0.14033507951124	0.00770188807657203
SAUSA300_0398	0	0.927	0	0.00310299121565549	0.140327249829543	0.0077014583669626
SAUSA300_0399	0	0.705	0	0.00235977045076652	0.140314083698592	0.00770073578165377
SAUSA300_0400	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_0401	0	0.696	0	0.00232964133510905	0.140313549988624	0.0077007064905154
SAUSA300_0402	0	0.699	0	0.00233968436214127	0.140313727891516	0.00770071625420323
SAUSA300_0403	0	0.699	0	0.00233968436214127	0.140313727891516	0.00770071625420323
SAUSA300_0404	1	0.684	10.1796310629515	-0.0213599649832759	0.13989020935039	0.00768906129914139
SAUSA300_0405	0	1.557	0	0.00521250726660583	0.140364626632779	0.00770350968553722
SAUSA300_0406	0	1.212	0	0.00405722720233825	0.140344155917464	0.00770238620907704
SAUSA300_0407	0	0.678	0	0.00226938344485461	0.140312482580917	0.00770064790890541
SAUSA300_0408	0	1.509	0	0.00505176265914997	0.140361778175636	0.00770335335614179
SAUSA300_0409	0	0.309	0	0.00103419669403593	0.14029060430086	0.00769944718229595
SAUSA300_0410	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0411	0	0.801	0	0.00268115474091246	0.140319776857432	0.00770104823433723
SAUSA300_0412	0	0.808	0	0.00270458951717956	0.140320192001649	0.0077010710183371
SAUSA300_0413	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0414	0	0.771	0	0.00258072076348981	0.140317997695692	0.00770095059014993
SAUSA300_0415	0	0.792	0	0.00265102441653653	0.140319243104159	0.0077010189408205
SAUSA300_0416	0	0.777	0	0.00260080745783853	0.14031835352443	0.00770097011878905
SAUSA300_0417	0	0.816	0	0.00273137220347053	0.140320666455199	0.00770109705735844
SAUSA300_0418	0	0.786	0	0.00263093759485855	0.140318887270931	0.00770099941193414
SAUSA300_0419	0	0.813	0	0.00272132868622066	0.140320488534763	0.00770108729270496
SAUSA300_0420	0	1.329	0	0.00444899913918562	0.140351097490875	0.00770276717741438
SAUSA300_0421	0	0.324	0	0.00108440382018671	0.140291493528821	0.00769949598501944
SAUSA300_0422	0	0.315	0	0.00105427950757075	0.140290959990724	0.00769946670331113
SAUSA300_0423	0	0.261	0	0.000873536010203679	0.140287758847229	0.00769929101773897
SAUSA300_0424	0	1.203	0	0.00402709169384252	0.140343621978677	0.00770235690538131
SAUSA300_0425	0	1.485	0	0.00497139156641424	0.140360353990428	0.00770327519382484
SAUSA300_0426	1	2.706	2.5731218207904	-0.0145879401161437	0.140009855598755	0.00769563765171061
SAUSA300_0427	0	0.363	0	0.00121494382028686	0.140293805574191	0.00769962287499529
SAUSA300_0428	0	0.417	0	0.00139569502925951	0.140297006993686	0.0076997985757137
SAUSA300_0429	0	0.675	0	0.00225934050786236	0.140312304681191	0.00770063814539085
SAUSA300_0430	0	0.735	0	0.00246020165604932	0.1403158627611	0.00770083342039406
SAUSA300_0431	0	0.114	0	0.000381532733172207	0.140279045363364	0.00769881280318547
SAUSA300_0432	0	1.338	0	0.00447913623747809	0.140351631486514	0.00770279648423181
SAUSA300_0433	0	0.915	0	0.00306281535495145	0.140326538083622	0.00770141930483057
SAUSA300_0434	1	1.143	6.09174772271113	-0.019823198069389	0.139917351459253	0.00769055316436658
SAUSA300_0435	0	1.026	0	0.00343444976306273	0.140333122008852	0.00770178064467425
SAUSA300_0436	0	0.66	0	0.00220912600752854	0.140311415189443	0.00770058932818752
SAUSA300_0437	0	0.843	0	0.00282176442806303	0.140322267759693	0.00770118494035816
SAUSA300_0438	0	1.005	0	0.00336413922696011	0.140331876353991	0.00770171228048149
SAUSA300_0439	0	0.27	0	0.000903659641608101	0.140288292360992	0.00769932029811021
SAUSA300_0440	0	0.396	0	0.00132540240747403	0.14029576197983	0.00769973024670369
SAUSA300_0441	0	0.486	0	0.00162666085043384	0.140301097908899	0.0077000230938567
SAUSA300_0442	0	0.783	0	0.00262089420311895	0.140318709354932	0.00770098964752754
SAUSA300_0443	0	1.113	0	0.00372574285347582	0.140338282814645	0.00770206388068704
SAUSA300_0444	0	0.885	0	0.00296237658631071	0.140324758750399	0.00770132165123404
SAUSA300_0445	0	4.5	0	0.0150743354602128	0.140539493785273	0.00771310676733179
SAUSA300_0446	0	1.464	0	0.00490106752158681	0.140359107852031	0.00770320680309652
SAUSA300_0447	0	0.093	0	0.000311249020796822	0.140277800668337	0.00769874449167111
SAUSA300_0448	0	1.428	0	0.00478051345589847	0.140356971666341	0.00770308956467475
SAUSA300_0449	1	1.641	4.24306377029788	-0.0181555222570751	0.139946811675682	0.00769217244430857
SAUSA300_0450	0	0.729	0	0.00244011531276556	0.140315506945006	0.0077008138924486
SAUSA300_0451	0	0.525	0	0.00175720969900794	0.140303410270912	0.00770015000120728
SAUSA300_0452	0	1.674	0	0.0056043357803901	0.140371570231455	0.00770389076502165
SAUSA300_0453	0	0.318	0	0.00106432093116382	0.140291137836291	0.00769947646385517
SAUSA300_0454	0	0.597	0	0.0019982285543847	0.140307679447088	0.00770038430269173
SAUSA300_0455	0	1.555	0	0.00520580951024385	0.140364507944716	0.007703503171686
SAUSA300_0456	0	2.923	0	0.00978838515538882	0.140445737464232	0.00770796122073352
SAUSA300_0457	0	0.115	0	0.000384879591820209	0.140279104635119	0.00769881605614595
SAUSA300_0458	0	1.338	0	0.00447913623747809	0.140351631486514	0.00770279648423181
SAUSA300_0459	0	0.618	0	0.00206852708788574	0.140308924672433	0.00770045264331139
SAUSA300_0460	1	0.33	21.0995989304813	-0.022544982328327	0.139869283412261	0.00768791110555505
SAUSA300_0461	0	0.927	0	0.00310299121565549	0.140327249829543	0.0077014583669626
SAUSA300_0462	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0463	0	0.348	0	0.00116473587650034	0.140292916316946	0.00769957407066329
SAUSA300_0464	0	0.726	0	0.00243007216113256	0.140315329037615	0.00770080412851159
SAUSA300_0465	0	0.249	0	0.00083337134356043	0.140287047501861	0.00769925197758846
SAUSA300_0466	0	0.84	0	0.00281172079712633	0.140322089835148	0.00770117517548169
SAUSA300_0467	0	1.974	0	0.00660911196746383	0.140389377470002	0.0077048680642041
SAUSA300_0468	0	0.774	0	0.0025907641052072	0.140318175609784	0.00770096035445718
SAUSA300_0469	0	0.537	0	0.00179737900407417	0.140304121782245	0.00770018905046465
SAUSA300_0470	0	0.894	0	0.00299250808393481	0.140325292545624	0.00770135094705312
SAUSA300_0471	0	0.264	0	0.000883577209151554	0.140287936684676	0.00769930077783828
SAUSA300_0472	1	0.849	8.20125753481605	-0.0208075664149874	0.139899965105247	0.00768959752392157
SAUSA300_0473	0	0.825	0	0.00276150283161769	0.140321200219288	0.00770112635146943
SAUSA300_0474	1	0.381	18.2752431681334	-0.0223742703119569	0.139872297780051	0.0076880767901939
SAUSA300_0475	1	0.303	22.9797612114153	-0.0226353578036651	0.139867687623089	0.00768782339304918
SAUSA300_0476	0	0.132	0	0.000441776406205463	0.140280112262418	0.00769887135687816
SAUSA300_0477	0	1.353	0	0.00452936498504641	0.140352521488256	0.00770284532942392
SAUSA300_0478	0	0.966	0	0.00323356415492526	0.140329563053663	0.00770158532162945
SAUSA300_0479	0	0.654	0	0.00218904029634359	0.140311059395866	0.00770056980147891
SAUSA300_0480	0	0.573	0	0.00191788812981031	0.140306256359508	0.0077003062006125
SAUSA300_0481	3	3.507	5.95625974940875	-0.0594169381938627	0.139211041441533	0.00767495315654506
SAUSA300_0482	0	1.527	0	0.00511204150870981	0.14036284633351	0.00770341197892169
SAUSA300_0483	0	1.194	0	0.00399695629812413	0.140343088043975	0.00770232760190927
SAUSA300_0484	0	0.264	0	0.000883577209151554	0.140287936684676	0.00769930077783828
SAUSA300_0485	0	0.393	0	0.00131536065464388	0.14029558412252	0.0076997204855155
SAUSA300_0486	0	0.402	0	0.00134548595042361	0.140296117695844	0.0076997497691544
SAUSA300_0487	0	1.296	0	0.00433849741921222	0.140349139541678	0.00770265972099145
SAUSA300_0488	0	0.552	0	0.00184759091871456	0.14030501118152	0.00770023786259253
SAUSA300_0489	0	2.094	0	0.00701105777761768	0.140396501630526	0.00770525905330901
SAUSA300_0490	0	0.882	0	0.00295233277893203	0.140324580819569	0.0077013118860106
SAUSA300_0491	0	0.933	0	0.00312307922149557	0.140327605705188	0.00770147789817852
SAUSA300_0492	0	0.804	0	0.00269119820904962	0.140319954776053	0.00770105799889134
SAUSA300_0493	0	0.366	0	0.00122498544760674	0.140293983427004	0.00769963263593689
SAUSA300_0494	0	0.477	0	0.00159653449509278	0.140300564297753	0.00769999380813827
SAUSA300_0495	0	0.093	0	0.000311249020796822	0.140277800668337	0.00769874449167111
SAUSA300_0496	0	1.488	0	0.00498143790855465	0.140360532011982	0.00770328496402679
SAUSA300_0497	0	0.115	0	0.000384879591820209	0.140279104635119	0.00769881605614595
SAUSA300_0498	0	0.076	0	0.000254353133186669	0.140276793074236	0.00769868919275944
SAUSA300_0499	0	1.555	0	0.00520580951024385	0.140364507944716	0.007703503171686
SAUSA300_0500	0	0.077	0	0.000257699939083977	0.140276852344103	0.00769869244561581
SAUSA300_0501	0	2.923	0	0.00978838515538882	0.140445737464232	0.00770796122073352
SAUSA300_0502	0	0.115	0	0.000384879591820209	0.140279104635119	0.00769881605614595
SAUSA300_0503	0	1.383	0	0.00462982342696705	0.140354301525639	0.00770294302166565
SAUSA300_0504	0	0.888	0	0.00297242040642232	0.140324936681674	0.00770133141648222
SAUSA300_0505	0	0.561	0	0.00187771821811111	0.140305544826545	0.0077002671501667
SAUSA300_0506	0	1.215	0	0.00406727239669635	0.140344333897928	0.00770239597702533
SAUSA300_0507	0	0.462	0	0.00154632415569722	0.140299674954804	0.00769994499910492
SAUSA300_0508	0	0.489	0	0.00163670299343721	0.140301275780224	0.00770003285581231
SAUSA300_0509	0	1.008	0	0.00337418355184127	0.140332054303367	0.00770172204671974
SAUSA300_0510	1	2.457	2.83388996624291	-0.0154221933689769	0.139995110664879	0.0076948271968478
SAUSA300_0511	0	1.365	0	0.00456954820992905	0.140353233497779	0.00770288440602329
SAUSA300_0512	1	1.056	6.5936246657754	-0.0201145033597641	0.139912206067572	0.00769027034806246
SAUSA300_0513	0	1.455	0	0.0048709288344071	0.140358573799548	0.00770317749315698
SAUSA300_0514	0	0.648	0	0.00216895463518085	0.140310703604137	0.00770055027486961
SAUSA300_0515	0	1.401	0	0.00469009909693341	0.140355369569744	0.00770300163820004
SAUSA300_0516	0	0.405	0	0.00135552774054304	0.140296295554456	0.00769975953041653
SAUSA300_0517	0	0.747	0	0.002500374488136	0.140316574398721	0.00770087247658338
SAUSA300_0518	0	0.525	0	0.00175720969900794	0.140303410270912	0.00770015000120728
SAUSA300_0519	0	0.57	0	0.001907845632104	0.140306078475553	0.00770029643796422
SAUSA300_0520	0	0.183	0	0.000612469278621575	0.140283135231193	0.00769903726384344
SAUSA300_0521	0	0.549	0	0.00183754851104823	0.140304833300743	0.00770022810011764
SAUSA300_0522	0	0.423	0	0.00141577874956056	0.140297362715955	0.00769981809851032
SAUSA300_0523	0	0.693	0	0.00231959832262874	0.140313372086217	0.00770069672685179
SAUSA300_0524	0	0.501	0	0.00167687169368946	0.140301987269885	0.00770007190388125
SAUSA300_0525	0	0.369	0	0.00123502708584056	0.14029416128028	0.00769964239690125
SAUSA300_0526	1	0.609	11.4332802086352	-0.0216110426354135	0.139885775366188	0.00768881758532726
SAUSA300_0527	1	3.552	1.96026679252782	-0.0117528392711392	0.140059976056057	0.00769839252119087
SAUSA300_0528	0	3.597	0	0.0120471401455688	0.140485793021964	0.00771015955506006
SAUSA300_0529	0	0.255	0	0.000853453651416203	0.140287403173638	0.00769927149761347
SAUSA300_0530	0	0.414	0	0.00138565318729889	0.140296829133166	0.00769978881435216
SAUSA300_0531	0	0.381	0	0.00127519376883356	0.140294872697789	0.00769968144101087
SAUSA300_0532	0	2.082	0	0.00697086228728949	0.140395789181934	0.00770521995261237
SAUSA300_0533	0	1.185	0	0.00396682101791157	0.140342554113411	0.00770229829865908
SAUSA300_0534	0	1.176	0	0.00393668584956686	0.140342020186832	0.00770226899563248
SAUSA300_0535	0	1.188	0	0.00397686609858283	0.140342732089788	0.00770230806638323
SAUSA300_0536	0	0.879	0	0.00294228898428628	0.140324402889142	0.00770130212081102
SAUSA300_0537	2	1.638	8.50166989872872	-0.0418864192097317	0.139523834668358	0.00768053431706867
SAUSA300_0538	0	0.966	0	0.00323356415492526	0.140329563053663	0.00770158532162945
SAUSA300_0539	1	1.077	6.46505816811404	-0.0200441892602612	0.139913448024039	0.00769033861216133
SAUSA300_0540	0	0.684	0	0.00228946935703789	0.140312838381697	0.00770066743600996
