"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH3448","exp200228_M1_B05",630,0.0150056553846989,46.1923963192396,53.5197666663334,930,4.99438511027249,0,0.0135090551795427,4.99438511027249,930,"B",2,"B05","exp200228","M1",2,"VSS-252",0.00964365076099296,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-252","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-252","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3451","exp200228_M1_F05",450,0.00159058401967251,435.781556954569,7.69696666633334,900,0.459729194556026,0,0.017761312072617,0.431763404962876,930,"F",5,"F05","exp200228","M1",2,"VSS-255",0.0291376045686669,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-255","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-255","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3453","exp200228_M1_A08",450,0.0022872791761334,303.044415300321,10.0624666663333,780,0.678525612493262,0,0.0174872013546332,0.585400884906008,930,"A",8,"A08","exp200228","M1",2,"VSS-257",0.0150443787951956,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-257","239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-257","239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3455","exp200313_M2_A03",330,0.0253508715852617,27.342143966479,116.221333333333,930,6.29800381523381,30,0.0354017295757239,6.29800381523381,930,"A",7,"A03","exp200313","M2",2,"VSS-259",0.308328288247013,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-259","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-259","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3478","exp200313_M2_C10",270,0.0282083071212626,24.5724487322201,118.883333333333,810,5.76184711999242,30,0.0115386862915224,5.69387316340187,930,"C",9,"C10","exp200313","M2",2,"VSS-282",0.127786279910378,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-282","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3483","exp200313_M2_B02",360,0.0259252581686559,26.7363655956943,111.067333333333,870,6.36910395878708,30,0.000748130206381319,6.27393159802695,930,"B",3,"B02","exp200313","M2",2,"VSS-287",0.198184257699747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-287","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-287","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3504","exp200313_M2_E08",270,0.0295546398032285,23.4530748868821,127.890333333333,810,6.2220765460506,30,0.0149813557938734,6.21651199931662,930,"E",8,"E08","exp200313","M2",2,"VSS-308",0.0694190175672344,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-308","78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-308","78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3506","exp200313_M2_A07",330,0.027557143456662,25.1530853206911,107.516333333333,840,5.61164499936537,60,0.00699882017203539,5.56129279033551,930,"A",7,"A07","exp200313","M2",2,"VSS-310",0.256601506880481,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-310","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-310","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3515","exp200313_M2_D09",270,0.0279768427365093,24.7757471094263,124.729333333333,930,6.15162402243532,30,0.0125067034291572,6.15162402243532,930,"D",9,"D09","exp200313","M2",2,"VSS-319",0.098244592726521,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-319","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-319","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3521","exp200313_M2_A11",300,0.0257996603743271,26.8665234543043,111.394266666333,750,5.61372452770945,30,0.00426470053504133,5.52520619616873,930,"A",6,"A11","exp200313","M2",2,"VSS-325",0.0575007246331153,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-325","-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-325","-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",300,0.0261463436914036,26.5102910273393,114.355333333333,840,5.95829147500486,30,0.00925639713222047,5.95564796267339,930,"D",4,"D04","exp200313","M2",2,"VSS-329",0.18744154644404,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-329","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-329","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",330,0.0249546421056833,27.7762821692435,112.749333333333,930,6.08371890346603,30,0.014313728892904,5.89811578528391,930,"C",7,"C07","exp200313","M2",2,"VSS-337",0.0306648550189518,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_D11",330,0.0260731113063536,26.5847513331114,119.804911111,900,6.53745181106904,0,0.00252728424533016,6.53745181106904,930,"D",2,"D11","exp200226","P2",2,"VSS-339",0.152157812812882,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-339","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-339","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_C02",420,0.0230992836332289,30.0073020257145,90.6143333333333,840,5.81693355402498,60,0.00147466874923003,5.78827601720268,930,"C",2,"C02","exp200313","M2",2,"VSS-345",0.192533114034963,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",330,0.0236991849513895,29.2477223154168,108.562333333333,720,5.79606776453694,30,0.0169660642569099,5.70072761434671,930,"B",7,"B08","exp200313","M2",2,"VSS-353",0.0787675906279568,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",240,0.0300378415109407,23.075798582514,135.070366666333,810,6.58622570222628,30,0.00168949181716341,6.55165164789744,930,"A",9,"A04","exp200313","M2",2,"VSS-367",0.231431055248282,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",360,0.0320261992178798,21.6431296091161,119.533333333333,900,6.46544095021057,30,0.00702416051278442,6.46544095021057,930,"A",4,"A02","exp200313","M2",2,"VSS-370",0.306180230147757,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",285,0.0494173897114421,14.2908847291131,133.225316666333,795,6.37454005205684,75,-0.00365039197460889,6.12686628351502,930,"B",6,"B11","exp200313","M2",2.5,"VSS-379",0.1478089901591,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-379","78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-379","78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",360,0.0280798583148529,24.684853206446,100.067066666333,930,5.74545487862365,30,0.00627730783632016,5.74545487862365,930,"A",7,"A06","exp200313","M2",2,"VSS-403",1.47858141473508,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",330,0.0283458915601856,24.4531797170047,110.452333333333,930,6.00203015047098,30,0.00808299511653902,6.00203015047098,930,"F",6,"F03","exp200313","M2",2,"VSS-436",0.109335873954221,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",300,0.0285077083897017,24.3143773987229,125.356333333333,840,6.21271985795207,0,0.00728764147161287,6.04708180829186,930,"A",10,"A10","exp200313","M2",2,"VSS-446",0.148091188124075,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",390,0.0236735561115303,29.2793857118215,94.4393333333334,840,5.6677928441945,30,0.00315182052287688,5.59490538054397,930,"A",11,"A12","exp200313","M2",2,"VSS-463",0.351093055091287,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",360,0.0229792508329243,30.1640460604927,97.7783333333334,930,6.09455881220343,30,0.00759071850209589,6.09455881220343,930,"C",9,"C08","exp200313","M2",2,"VSS-465",0.253586934468898,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",360,0.0240827755600383,28.7818644006348,104.279266666333,930,5.89719711434086,30,0.00393164615227823,5.89719711434086,930,"A",9,"A09","exp200313","M2",2,"VSS-497",0.373342112992003,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",360,0.0245189672301804,28.2698359214229,108.383333333333,930,7.02495456238964,30,0.00782997276823727,7.02495456238964,930,"E",3,"E03","exp200313","M2",2,"VSS-503",0.360335029289873,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",330,0.0252326567563568,27.4702417289184,111.700566666333,780,5.78916872159449,60,0.00803403730230523,5.70863928589831,930,"C",6,"C06","exp200313","M2",2,"VSS-504",0.0700880398736714,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_A01",270,0.0283171943812805,24.477961030566,127.422333333333,840,6.348041352984,30,0.00829046176434397,6.336951264936,930,"A",3,"A01","exp200313","M2",2,"VSS-515",0.306363074363301,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",360,0.0234177484958115,29.5992238828563,102.265333333333,930,6.11052868261149,30,0.00306758580049939,6.11052868261149,930,"B",10,"B10","exp200313","M2",2,"VSS-531",0.139919024200905,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-531","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-531","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_B11",300,0.0259695088476888,26.6908082330418,120.873911111,930,6.52168428451965,0,0.00781368410086441,6.52168428451965,930,"B",11,"B11","exp200226","P2",2,"VSS-541",0.173338781965645,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",300,0.0246322448255311,28.1398299452393,116.456333333333,930,7.02513003597812,30,0.00533776637060964,7.02513003597812,930,"B",3,"B01","exp200313","M2",2,"VSS-543",0.302291801631029,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",360,0.0239408389045842,28.952501761633,100.423333333333,930,6.06326331513105,30,0.0083796814471519,6.06326331513105,930,"B",2,"B05","exp200313","M2",2,"VSS-547",0.39071600939813,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",240,0.0274240384136034,25.2751680881586,128.877333333333,810,5.97457241369528,30,0.0101670192387924,5.89982444917894,930,"F",5,"F05","exp200313","M2",2,"VSS-558",0.0372692903071683,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",240,0.0169535048726056,40.8851848492975,74.4683333333334,930,3.78912309923204,30,0.00833017938858657,3.78912309923204,930,"A",8,"A08","exp200313","M2",2,"VSS-560",0.115742530356535,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-560","97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-560","97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3733","exp200226_P2_B06",420,0.026925398685416,25.7432466890596,105.488911111,930,6.41151544669365,0,0.00306953095970738,6.41151544669365,930,"B",5,"B06","exp200226","P2",2,"VSS-137",0.0563589685261657,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-137","5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC","VSS-137","5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC","5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC"
"BPH3734","exp200226_P2_B04",240,0.0303945468098395,22.805154443853,133.956911111,885,6.24044496902114,0,0.00922158147775512,6.21079430549726,930,"B",7,"B04","exp200226","P2",2,"VSS-138",0.127983558977166,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-138","8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2","VSS-138","8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2","8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2"
"BPH3735","exp200802_GP3_B05",390,0.0232650813302779,29.7934561551634,107.265666666667,930,6.42031771196757,0,0.0022855792176193,6.42031771196757,930,"B",2,"B05","exp200802","GP3",2,"VSS-149",0.362033147653637,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA,"VSS-149","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (after treatment)",15,"paired-invasive",NA
"BPH3736","exp200802_GP3_F05",330,0.0267789507306945,25.8840306153387,112.095666666667,930,6.25541404374005,30,0.0184019605761057,6.2541494497394,930,"F",5,"F05","exp200802","GP3",2,"VSS-153",0.022605309110915,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-153","45",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive","hslU","VSS-153","45",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive","hslU","45",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",5,"paired-invasive","hslU"
"BPH3737","exp200816_GP4_C08",300,0.0241856445404734,28.6594462843444,110.299,930,5.85259598803942,0,0.0215851233053305,5.85259598803942,930,"C",9,"C08","exp200816","GP4",2,"VSS-157",0.953638160764693,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-157","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA,"VSS-157","239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA,"239",1,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",9,"paired-invasive",NA
"BPH3738","exp200816_GP4_A09",285,0.0255526695846225,27.1268015569138,124.604166666667,930,6.06053863594291,0,0.012714570425289,6.05843603574655,930,"A",6,"A09","exp200816","GP4",2.5,"VSS-184",0.324186715748649,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-184","1795",0,NA,0,TRUE,0,2,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"VSS-184","1795",0,NA,0,TRUE,0,2,FALSE,0.5,"Persistent",5,"paired-invasive",NA,"1795",0,NA,0,TRUE,0,2,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH3739","exp200816_GP4_E03",570,0.0109858220993324,63.1332723348431,72.9181666666667,930,4.88347890766634,0,0.0292176948325347,4.88347890766634,930,"E",3,"E03","exp200816","GP4",2,"VSS-193",1.33276954747123,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-193","239",1,NA,1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-193","239",1,NA,1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,NA,1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3741","exp200816_GP4_C06",270,0.0232114382458989,29.8623106942722,137.578,930,6.92052099661255,0,0.0442443656074485,6.92052099661255,930,"C",6,"C06","exp200816","GP4",2,"VSS-205",2.22134366431671,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,6,FALSE,0,"Relapse (on treatment)",20,"paired-invasive","Nucleoid-associated protein / mecA / phage phi3 protein / lss / bceB_2 / lpl2_3","VSS-205","239",1,NA,0,TRUE,0,6,FALSE,0,"Relapse (on treatment)",20,"paired-invasive","Nucleoid-associated protein / mecA / phage phi3 protein / lss / bceB_2 / lpl2_3","239",1,NA,0,TRUE,0,6,FALSE,0,"Relapse (on treatment)",20,"paired-invasive","Nucleoid-associated protein / mecA / phage phi3 protein / lss / bceB_2 / lpl2_3"
"BPH3742","exp200816_GP4_A01",345,0.0213353098064267,32.5092876984312,104.770833333333,930,6.08590250229382,0,0.0296482267983118,6.08590250229382,930,"A",3.5,"A01","exp200816","GP4",1.5,"VSS-205",0.891148352820516,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,4,FALSE,0,"Relapse (after treatment)",47,"paired-invasive","phage phi3 protein / blaI / bceB_2","VSS-205","239",1,NA,0,TRUE,0,4,FALSE,0,"Relapse (after treatment)",47,"paired-invasive","phage phi3 protein / blaI / bceB_2","239",1,NA,0,TRUE,0,4,FALSE,0,"Relapse (after treatment)",47,"paired-invasive","phage phi3 protein / blaI / bceB_2"
"BPH3743","exp200816_GP4_B10",330,0.0213352672408408,32.4883289595311,115.171,930,6.2354924444221,0,0.0305251826800013,6.2354924444221,930,"B",10,"B10","exp200816","GP4",2,"VSS-205",0.542926276456267,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,9,FALSE,0,"Relapse (after treatment)",78,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / blaI / bceB_2 / lpl2_3","VSS-205","239",1,NA,0,TRUE,0,9,FALSE,0,"Relapse (after treatment)",78,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / blaI / bceB_2 / lpl2_3","239",1,NA,0,TRUE,0,9,FALSE,0,"Relapse (after treatment)",78,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / blaI / bceB_2 / lpl2_3"
"BPH3744","exp200816_GP4_B01",330,0.0229501440380177,30.2023019729952,116.397,930,6.19846420504263,0,0.0210477246868143,6.15968138721186,930,"B",3,"B01","exp200816","GP4",2,"VSS-205",0.685583085166682,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,NA,0,TRUE,0,8,FALSE,0,"Relapse (after treatment)",478,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / bceB_2 / lpl2_3","VSS-205","239",1,NA,0,TRUE,0,8,FALSE,0,"Relapse (after treatment)",478,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / bceB_2 / lpl2_3","239",1,NA,0,TRUE,0,8,FALSE,0,"Relapse (after treatment)",478,"paired-invasive","Nucleoid-associated protein / phage phi3 protein / lss / rpmD / fhuD_1 / bceB_2 / lpl2_3"
"BPH3745","exp200816_GP4_B05",300,0.021429141284065,32.3460082404412,122.267,930,6.45534688939026,0,0.0389176546493612,6.45534688939026,930,"B",2,"B05","exp200816","GP4",2,"VSS-221",2.30877824111946,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-221","239",1,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-221","239",1,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"239",1,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3746","exp200816_GP4_F05",285,0.0279828119775384,24.872885244034,131.974166666667,930,6.68694502607074,0,0.0265362949006349,6.68694502607074,930,"F",5,"F05","exp200816","GP4",2,"VSS-227",0.229135727847282,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-227","20",0,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-227","20",0,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"20",0,NA,1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3747","exp200226_P2_C04",240,0.0289420330354143,23.9494986309977,127.829911111,900,6.00502421745045,0,0.00221956188987272,5.873098301363,930,"C",4,"C04","exp200226","P2",2,"VSS-231",0.255888647657531,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-231","22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2","VSS-231","22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2","22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2"
