			Database Name	ODA											
THP1 (Cas9)	non-infected	1	2	2	1	7	30	159	1005	[146,993,173,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	7	31	1037	29	[1021,3,1054,48]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	7	32	438	106	[423,92,452,119]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	7	33	901	180	[859,123,929,217]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	7	34	1333	306	[1304,282,1358,329]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	7	35	1343	649	[1328,632,1358,672]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	1	59	58	[45,45,77,80]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	2	858	61	[843,46,876,79]	53	0.284625	1	53	871.623
THP1 (Cas9)	non-infected	1	2	2	1	8	3	1173	115	[1127,91,1198,152]	91	0.301216	2	91	1048.34
THP1 (Cas9)	non-infected	1	2	2	1	8	4	626	157	[612,143,639,170]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	5	793	210	[778,195,810,226]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	6	600	248	[586,233,616,262]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	7	227	264	[198,246,272,290]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	8	778	320	[760,304,795,345]	28	0.286044	1	28	781.571
THP1 (Cas9)	non-infected	1	2	2	1	8	9	471	379	[455,363,488,397]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	10	212	398	[190,381,228,428]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	11	21	409	[1,390,41,431]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	12	1263	412	[1248,399,1278,430]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	13	419	431	[404,414,434,453]	18	0.331387	1	18	600.5
THP1 (Cas9)	non-infected	1	2	2	1	8	14	1321	454	[1301,432,1341,484]	54	0.306274	1	54	1070.04
THP1 (Cas9)	non-infected	1	2	2	1	8	15	97	483	[68,470,111,514]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	16	184	557	[166,544,200,572]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	17	535	572	[520,557,550,588]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	18	222	585	[203,565,243,607]	13	0.377781	1	13	1306.08
THP1 (Cas9)	non-infected	1	2	2	1	8	19	815	589	[802,576,826,607]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	20	741	638	[720,618,763,657]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	21	536	644	[521,630,554,659]	34	0.393192	1	34	1132.32
THP1 (Cas9)	non-infected	1	2	2	1	8	22	1160	673	[1142,659,1186,686]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	23	358	679	[340,665,377,698]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	24	579	700	[567,689,591,716]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	25	451	732	[435,717,466,749]	51	0.293196	1	51	899
THP1 (Cas9)	non-infected	1	2	2	1	8	26	1261	757	[1234,730,1288,795]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	27	48	755	[37,744,59,768]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	28	527	768	[515,752,542,787]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	29	12	771	[1,759,23,813]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	30	221	784	[206,768,237,799]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	31	886	876	[873,864,898,892]	75	0.338726	1	75	1194.91
THP1 (Cas9)	non-infected	1	2	2	1	8	32	1077	889	[1059,874,1091,911]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	33	418	896	[399,875,438,917]	38	0.291366	1	38	750.158
THP1 (Cas9)	non-infected	1	2	2	1	8	34	205	894	[189,880,220,910]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	35	1153	910	[1136,893,1172,927]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	36	9	923	[1,910,18,945]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	37	1115	961	[1101,946,1137,976]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	38	29	1004	[11,977,45,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	39	274	1004	[255,983,292,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	8	40	1061	1012	[1034,1003,1075,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	1	1000	17	[981,1,1021,33]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	2	1333	13	[1319,1,1352,25]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	3	294	35	[280,25,310,45]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	4	763	55	[744,40,783,93]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	5	994	112	[981,100,1006,132]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	6	1328	160	[1307,137,1358,179]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	7	453	153	[438,140,468,167]	43	0.351586	1	43	1092.07
THP1 (Cas9)	non-infected	1	2	2	1	9	8	430	244	[397,215,457,268]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	9	928	254	[905,233,965,280]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	10	606	265	[590,249,624,283]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	11	265	337	[252,312,278,355]	32	0.301829	1	32	816.125
THP1 (Cas9)	non-infected	1	2	2	1	9	12	480	385	[466,371,498,402]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	13	961	394	[947,374,974,414]	84	0.306766	1	84	1424.58
THP1 (Cas9)	non-infected	1	2	2	1	9	14	747	415	[726,375,777,437]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	15	1089	390	[1079,380,1102,401]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	16	664	429	[651,415,680,447]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	17	853	437	[840,426,864,460]	87	0.292622	1	87	1233.16
THP1 (Cas9)	non-infected	1	2	2	1	9	18	1288	472	[1273,455,1304,497]	78	0.290924	1	78	1527.14
THP1 (Cas9)	non-infected	1	2	2	1	9	19	718	544	[703,530,732,558]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	20	914	596	[894,575,934,626]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	21	1046	597	[1034,586,1060,608]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	22	353	656	[336,638,368,679]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	23	579	658	[562,640,633,676]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	24	665	662	[654,651,678,676]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	25	216	675	[191,653,247,707]	39	0.350013	1	39	1895.77
THP1 (Cas9)	non-infected	1	2	2	1	9	26	645	719	[627,700,663,742]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	27	676	779	[660,763,695,802]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	28	1242	782	[1218,766,1260,801]	61	0.300278	1	61	1034.9
THP1 (Cas9)	non-infected	1	2	2	1	9	29	896	802	[881,787,917,818]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	30	1151	807	[1133,790,1168,825]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	31	78	800	[67,790,88,815]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	32	19	810	[3,792,37,832]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	33	878	833	[854,813,897,850]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	34	313	924	[300,909,334,944]	55	0.304457	1	55	964.564
THP1 (Cas9)	non-infected	1	2	2	1	9	35	514	949	[501,937,530,961]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	36	225	954	[206,937,264,981]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	37	898	968	[883,954,912,984]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	38	838	969	[827,958,850,983]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	39	687	975	[658,959,701,989]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	9	40	956	22	[942,8,973,36]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	1	1106	12	[1092,1,1134,25]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	2	898	29	[876,16,915,51]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	3	547	54	[528,39,561,72]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	4	240	62	[226,50,254,75]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	5	80	69	[67,55,106,89]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	6	167	117	[150,100,184,135]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	7	326	127	[310,112,347,148]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	8	469	163	[449,148,487,180]	44	0.280559	1	44	1040.18
THP1 (Cas9)	non-infected	1	2	2	1	10	9	679	170	[664,154,696,191]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	10	995	165	[979,152,1010,179]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	11	310	191	[295,174,329,209]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	12	1219	241	[1201,224,1236,261]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	13	936	271	[913,246,954,288]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	14	1006	336	[993,324,1021,349]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	15	1209	343	[1196,328,1223,360]	37	0.295529	1	37	878.865
THP1 (Cas9)	non-infected	1	2	2	1	10	16	805	345	[792,331,823,360]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	17	393	352	[374,334,436,371]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	18	833	389	[818,355,861,435]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	19	737	387	[725,373,750,403]	100	0.466622	1	100	1781.85
THP1 (Cas9)	non-infected	1	2	2	1	10	20	487	458	[474,445,500,476]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	21	1265	495	[1245,476,1286,533]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	22	743	499	[729,487,763,512]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	23	670	518	[657,505,686,532]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	24	1058	638	[1045,623,1084,650]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	25	1143	638	[1130,628,1162,649]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	26	1013	663	[997,647,1033,681]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	27	1315	663	[1298,646,1330,694]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	28	1333	777	[1320,768,1356,789]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	29	848	822	[813,804,893,861]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	30	323	858	[291,842,359,884]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	31	409	904	[395,891,424,919]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	10	32	1266	906	[1250,890,1288,922]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	1	205	31	[194,20,217,47]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	2	447	58	[432,43,465,73]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	3	599	65	[583,52,612,79]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	4	1012	84	[992,64,1033,130]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	5	1232	109	[1187,75,1257,131]	44	0.31747	1	44	794.545
THP1 (Cas9)	non-infected	1	2	2	1	11	6	388	101	[371,83,406,122]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	7	1015	165	[1004,129,1027,198]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	8	644	158	[628,145,660,171]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	9	780	277	[757,243,808,318]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	10	433	354	[419,341,452,367]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	11	547	460	[532,447,558,473]	79	0.336348	2	79	945.405
THP1 (Cas9)	non-infected	1	2	2	1	11	12	311	468	[296,456,327,482]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	13	248	593	[234,580,264,619]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	14	1268	659	[1253,646,1294,672]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	15	365	750	[347,734,383,768]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	16	859	821	[842,796,876,843]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	17	769	828	[753,814,782,843]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	18	413	874	[398,854,431,889]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	19	859	947	[839,932,874,962]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	20	1279	980	[1262,964,1295,996]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	11	21	886	566	[852,531,922,608]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	1	1105	982	[1087,971,1124,1003]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	2	42	192	[28,170,58,206]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	3	141	268	[122,252,156,282]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	4	430	338	[414,320,444,404]	140	0.346329	3	140	810.45
THP1 (Cas9)	non-infected	1	2	2	1	12	5	931	338	[917,325,949,351]	116	0.291341	2	116	1332.34
THP1 (Cas9)	non-infected	1	2	2	1	12	6	1085	395	[1066,375,1106,415]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	7	722	421	[698,401,747,441]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	8	125	442	[111,429,140,456]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	9	1001	464	[985,448,1017,480]	50	0.320029	1	50	1267.2
THP1 (Cas9)	non-infected	1	2	2	1	12	10	377	474	[361,463,389,486]	24	0.291903	1	24	1076.5
THP1 (Cas9)	non-infected	1	2	2	1	12	11	1186	508	[1173,494,1198,525]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	12	471	520	[455,504,492,538]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	13	623	592	[610,580,639,605]	46	0.340373	1	46	932.065
THP1 (Cas9)	non-infected	1	2	2	1	12	14	599	762	[587,750,613,777]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	15	736	778	[722,764,760,802]	94	0.309568	1	94	1399.36
THP1 (Cas9)	non-infected	1	2	2	1	12	16	1322	778	[1307,763,1337,797]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	17	52	798	[11,768,76,840]	67	0.28077	1	67	810.642
THP1 (Cas9)	non-infected	1	2	2	1	12	18	325	802	[310,790,340,815]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	19	1237	838	[1222,796,1251,853]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	20	1039	832	[1018,811,1074,875]	73	0.30843	1	73	868.836
THP1 (Cas9)	non-infected	1	2	2	1	12	21	148	898	[128,878,168,918]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	22	217	896	[202,879,232,910]	40	0.358229	1	40	1085.28
THP1 (Cas9)	non-infected	1	2	2	1	12	23	1313	917	[1294,905,1325,929]	51	0.307247	1	51	1610.14
THP1 (Cas9)	non-infected	1	2	2	1	12	24	1213	935	[1197,910,1236,950]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	25	1046	953	[1014,933,1087,974]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	26	93	1004	[81,993,105,1016]	39	0.336558	1	39	1149.1
THP1 (Cas9)	non-infected	1	2	2	1	12	27	323	528	[308,513,341,545]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	28	1080	696	[1066,679,1095,712]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	12	29	1135	790	[1112,756,1151,803]	40	0.305496	1	40	1105.33
THP1 (Cas9)	non-infected	1	2	2	1	12	30	414	769	[401,755,426,788]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	1	609	31	[587,14,633,49]	67	0.285716	1	67	1000.22
THP1 (Cas9)	non-infected	1	2	2	1	13	2	213	40	[198,26,229,55]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	3	1278	119	[1259,100,1296,139]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	4	1333	133	[1319,121,1354,156]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	5	385	240	[367,225,400,258]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	6	163	288	[127,270,211,308]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	7	779	285	[763,272,796,298]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	8	68	390	[58,375,78,403]	50	0.341369	1	50	1023.44
THP1 (Cas9)	non-infected	1	2	2	1	13	9	915	436	[874,411,955,467]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	10	390	436	[371,417,411,459]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	11	657	466	[641,447,673,484]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	12	926	489	[898,457,944,543]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	13	1218	519	[1200,502,1241,536]	75	0.306611	1	75	918.573
THP1 (Cas9)	non-infected	1	2	2	1	13	14	1300	558	[1284,527,1313,581]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	15	108	567	[95,549,124,586]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	16	1010	569	[961,551,1034,588]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	17	9	613	[1,594,17,627]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	18	1336	623	[1320,595,1352,645]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	19	1273	651	[1252,619,1294,691]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	20	485	702	[462,687,498,716]	175	0.318328	2	175	1275.77
THP1 (Cas9)	non-infected	1	2	2	1	13	21	737	844	[719,811,779,862]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	22	272	831	[249,811,294,851]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	23	967	841	[938,815,1003,863]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	24	1107	836	[1089,819,1129,854]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	25	1039	843	[1020,823,1056,863]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	26	1153	882	[1133,864,1172,903]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	27	913	947	[893,933,979,978]	44	0.324178	1	44	875.045
THP1 (Cas9)	non-infected	1	2	2	1	13	28	137	961	[108,945,153,978]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	13	29	1075	850	[1058,836,1091,863]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	1	217	340	[204,327,239,355]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	2	355	413	[341,395,371,439]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	3	679	503	[660,491,693,516]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	4	145	737	[122,717,193,790]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	5	597	735	[581,719,615,752]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	6	433	824	[411,810,448,840]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	1	7	817	991	[799,974,840,1008]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	1	530	23	[517,11,550,43]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	2	900	58	[871,26,933,103]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	3	65	74	[43,56,90,94]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	4	945	73	[925,55,964,97]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	5	30	230	[1,208,48,251]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	6	390	330	[381,306,400,356]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	7	338	367	[318,333,356,388]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	8	544	374	[526,345,562,396]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	9	670	396	[651,376,691,421]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	10	393	466	[379,454,415,479]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	11	735	484	[711,465,755,537]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	12	1030	579	[1014,550,1046,614]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	13	959	620	[945,606,973,633]	47	0.341787	1	47	1111.6
THP1 (Cas9)	non-infected	2	2	3	1	2	14	403	735	[390,723,414,755]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	2	15	346	769	[327,748,366,792]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	3	1	212	28	[201,17,224,40]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	3	2	1324	149	[1313,135,1339,161]	64	0.291667	1	64	1508.38
THP1 (Cas9)	non-infected	2	2	3	1	3	3	600	162	[586,148,615,177]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	3	4	1096	299	[1080,285,1110,317]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	3	5	556	471	[542,457,572,486]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	3	6	1339	610	[1322,596,1354,625]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	1	734	84	[723,73,748,98]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	2	748	275	[731,202,767,298]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	3	604	230	[589,213,621,250]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	4	93	274	[80,262,105,293]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	5	512	372	[499,359,534,387]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	6	1256	461	[1239,450,1267,476]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	7	597	497	[584,484,616,510]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	8	1193	500	[1181,489,1210,512]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	9	60	521	[47,507,74,541]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	10	344	631	[332,620,356,644]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	11	692	749	[659,700,726,774]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	12	156	823	[136,805,182,842]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	4	13	1072	959	[1047,943,1088,976]	189	0.322332	2	189	1317.84
THP1 (Cas9)	non-infected	2	2	3	1	4	14	579	999	[558,967,596,1016]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	5	1	657	6	[621,1,721,16]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	5	2	698	32	[679,15,721,49]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	5	3	97	74	[76,45,144,96]	86	0.308691	1	86	1381.78
THP1 (Cas9)	non-infected	2	2	3	1	5	4	1169	184	[1156,171,1183,198]	0	NaN	0	0	NaN
