			Database Name	ODA												
THP1 (Cas9)	non-infected	1	2	2	1	0	11	59	1011	766	[997,754,1023,785]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	60	187	874	[167,835,205,915]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	61	733	878	[717,861,753,894]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	62	244	910	[224,888,261,931]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	63	383	911	[367,896,401,926]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	64	765	956	[751,943,778,972]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	65	629	1002	[616,973,641,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	66	764	1008	[749,996,779,1020]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	67	332	31	[294,6,358,80]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	68	1300	30	[1276,1,1319,54]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	69	762	338	[743,320,785,358]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	70	702	427	[689,413,717,442]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	11	71	440	831	[422,801,471,876]	42	0.326588	1	42	1001.48
THP1 (Cas9)	non-infected	1	2	2	1	0	11	72	525	978	[494,959,545,997]	42	0.297786	1	42	630.429
THP1 (Cas9)	non-infected	1	2	2	1	0	11	73	1207	992	[1143,977,1254,1009]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	1	6	582	[1,568,12,629]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	2	204	51	[192,39,217,64]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	3	76	92	[33,49,98,136]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	4	265	91	[253,79,279,110]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	5	450	99	[433,79,468,119]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	6	705	154	[688,118,721,171]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	7	1297	194	[1282,179,1315,213]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	8	19	238	[1,220,42,257]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	9	1296	268	[1276,248,1340,287]	73	0.302841	1	73	1244.25
THP1 (Cas9)	non-infected	1	2	2	1	0	12	10	992	301	[973,288,1007,324]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	11	1329	315	[1307,294,1355,338]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	12	1031	335	[1004,313,1084,356]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	13	93	343	[79,329,108,358]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	14	417	345	[401,330,433,368]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	15	274	445	[248,417,289,458]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	16	1291	438	[1278,426,1305,451]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	17	167	463	[155,448,181,494]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	18	893	483	[869,464,914,504]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	19	76	505	[63,481,89,536]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	20	343	551	[326,535,361,568]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	21	511	557	[497,543,527,571]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	22	1202	565	[1189,552,1217,579]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	23	735	662	[716,650,753,675]	36	0.295691	1	36	826.417
THP1 (Cas9)	non-infected	1	2	2	1	0	12	24	427	671	[412,657,442,688]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	25	576	690	[554,672,595,709]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	26	28	702	[1,691,55,713]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	27	1224	720	[1205,699,1243,742]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	28	197	714	[181,703,212,727]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	29	1267	743	[1249,725,1312,761]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	30	273	812	[260,798,287,830]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	31	724	834	[698,821,745,849]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	32	1082	890	[1065,873,1100,910]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	33	48	969	[29,946,90,989]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	34	1146	984	[1122,965,1160,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	35	305	992	[286,977,322,1007]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	36	581	990	[568,978,594,1003]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	37	199	421	[169,393,249,489]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	12	38	138	487	[123,472,152,505]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	1	532	125	[516,112,545,139]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	2	1170	324	[1154,309,1187,340]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	3	99	418	[84,403,115,435]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	4	991	513	[976,497,1007,528]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	5	331	599	[308,561,375,627]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	6	1267	601	[1250,584,1287,618]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	7	232	618	[216,602,250,636]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	8	478	618	[460,600,501,637]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	9	1160	683	[1138,645,1176,750]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	10	840	695	[817,680,856,712]	59	0.280199	1	59	894.169
THP1 (Cas9)	non-infected	1	2	2	1	0	13	11	344	814	[324,794,366,835]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	12	1193	831	[1179,818,1206,845]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	13	698	854	[687,841,709,868]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	14	1082	863	[1063,847,1100,880]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	15	831	889	[815,872,848,909]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	16	1163	931	[1146,917,1183,946]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	1	2	2	1	0	13	17	997	1012	[952,1002,1013,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	1	573	26	[461,1,689,54]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	2	681	53	[641,38,741,91]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	3	736	162	[720,153,764,183]	32	0.293271	1	32	1236.25
THP1 (Cas9)	non-infected	2	2	3	1	0	1	4	901	245	[890,226,913,265]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	5	209	322	[193,311,228,335]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	6	1245	444	[1228,426,1262,465]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	7	795	482	[774,467,811,497]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	8	354	498	[333,478,377,521]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	9	46	514	[30,503,71,535]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	10	91	587	[75,565,108,612]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	11	41	769	[8,745,57,814]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	12	263	771	[249,756,277,790]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	13	729	773	[711,754,748,814]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	14	1174	980	[1155,960,1219,1004]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	15	439	151	[428,133,450,174]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	16	524	246	[511,224,538,266]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	17	953	446	[935,422,963,514]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	18	574	684	[444,555,699,816]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	1	19	890	941	[704,857,1089,1022]	13	0.392534	1	13	1205.85
THP1 (Cas9)	non-infected	2	2	3	1	0	2	1	178	85	[156,69,196,104]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	2	215	104	[198,85,231,128]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	3	407	116	[390,101,420,132]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	4	545	145	[487,117,594,169]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	5	1170	184	[1152,165,1188,205]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	6	774	406	[755,391,789,430]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	7	1213	460	[1192,445,1236,475]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	8	1319	470	[1304,452,1336,495]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	9	1166	507	[1152,494,1180,521]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	10	144	565	[134,525,160,652]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	11	939	605	[915,592,953,621]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	12	556	639	[540,623,571,656]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	13	701	694	[687,681,725,708]	128	0.288125	2	128	910.133
THP1 (Cas9)	non-infected	2	2	3	1	0	2	14	878	710	[849,685,900,750]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	15	186	713	[173,702,198,726]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	16	808	723	[791,704,825,746]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	17	47	796	[37,785,58,810]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	18	647	898	[631,883,663,924]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	19	121	911	[91,893,146,932]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	20	246	915	[232,899,264,932]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	21	46	146	[18,124,66,169]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	22	24	226	[9,210,44,245]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	2	23	558	1000	[541,979,580,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	3	1	683	423	[654,394,708,449]	55	0.297802	1	55	706
THP1 (Cas9)	non-infected	2	2	3	1	0	3	2	1204	463	[1190,446,1220,482]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	3	3	1020	504	[999,487,1051,523]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	3	4	694	591	[676,574,711,612]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	3	5	1195	427	[1176,405,1213,447]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	3	6	859	980	[832,951,885,999]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	1	355	20	[333,1,375,56]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	2	536	139	[517,120,557,158]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	3	372	574	[349,555,398,593]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	4	10	764	[1,748,21,781]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	5	402	900	[378,876,427,927]	52	0.290667	1	52	1339.04
THP1 (Cas9)	non-infected	2	2	3	1	0	4	6	293	900	[273,884,309,917]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	7	775	987	[760,974,790,1002]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	4	8	491	845	[475,832,509,863]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	1	1220	138	[205,1,1358,392]	24	0.295289	1	24	526.25
THP1 (Cas9)	non-infected	2	2	3	1	0	5	2	235	205	[206,179,270,224]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	3	680	345	[658,324,702,402]	197	0.338817	2	197	1942.84
THP1 (Cas9)	non-infected	2	2	3	1	0	5	4	241	341	[199,326,259,366]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	5	1344	423	[1331,408,1358,436]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	6	249	490	[235,476,263,508]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	7	660	652	[641,634,679,673]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	8	998	714	[985,701,1022,728]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	9	854	743	[837,723,872,774]	48	0.296617	1	48	806.896
THP1 (Cas9)	non-infected	2	2	3	1	0	5	10	634	759	[608,747,651,780]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	11	1249	774	[1237,765,1258,792]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	12	422	798	[407,781,439,819]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	13	1210	812	[1194,795,1231,827]	98	0.309207	1	98	1545.8
THP1 (Cas9)	non-infected	2	2	3	1	0	5	14	1351	344	[1333,330,1358,364]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	15	628	903	[499,737,767,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	5	16	1145	905	[1118,881,1177,945]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	1	9	374	[1,363,18,395]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	2	1329	82	[1313,63,1345,103]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	3	660	137	[644,106,671,162]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	4	679	190	[667,168,692,217]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	5	736	197	[720,181,755,217]	47	0.295051	1	47	782.702
THP1 (Cas9)	non-infected	2	2	3	1	0	6	6	1142	249	[1100,234,1168,272]	53	0.282712	1	53	1355.79
THP1 (Cas9)	non-infected	2	2	3	1	0	6	7	350	328	[332,311,372,346]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	8	236	411	[220,395,252,427]	329	0.367329	2	329	2310.69
THP1 (Cas9)	non-infected	2	2	3	1	0	6	9	24	423	[1,400,40,467]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	10	846	527	[831,493,858,565]	34	0.309935	1	34	879.471
THP1 (Cas9)	non-infected	2	2	3	1	0	6	11	350	532	[334,517,366,547]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	12	414	549	[401,535,429,565]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	13	797	575	[784,562,811,591]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	14	85	593	[70,572,101,613]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	15	303	764	[287,741,321,789]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	16	1279	795	[1269,781,1291,812]	60	0.312976	1	60	1461.77
THP1 (Cas9)	non-infected	2	2	3	1	0	6	17	938	841	[893,822,957,858]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	18	1101	866	[1086,852,1116,883]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	19	730	895	[706,882,746,918]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	20	1219	893	[1207,882,1230,931]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	21	740	937	[722,920,758,959]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	6	22	935	960	[918,945,949,976]	71	0.285932	1	71	1129.62
THP1 (Cas9)	non-infected	2	2	3	1	0	7	1	1351	357	[1344,329,1358,377]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	2	612	35	[588,4,646,54]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	3	1240	165	[1203,131,1257,176]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	4	1023	251	[987,232,1046,267]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	5	1300	396	[1280,375,1320,417]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	6	885	558	[864,549,899,569]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	7	401	635	[383,617,428,654]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	8	463	663	[446,647,477,684]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	9	759	766	[742,747,777,786]	50	0.290798	1	50	1359.86
THP1 (Cas9)	non-infected	2	2	3	1	0	7	10	424	810	[410,793,446,827]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	11	385	835	[369,818,409,852]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	12	281	869	[203,854,298,884]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	13	514	911	[502,899,530,923]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	14	352	947	[338,933,369,962]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	15	766	975	[746,960,783,990]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	16	156	999	[114,978,178,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	17	1243	1004	[1225,985,1262,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	18	1182	1009	[1162,997,1202,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	19	1296	140	[1255,83,1312,170]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	7	20	1274	966	[1256,949,1292,994]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	1	194	11	[181,1,225,25]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	2	516	14	[502,1,544,28]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	3	471	27	[453,13,490,46]	35	0.306974	1	35	1069.77
THP1 (Cas9)	non-infected	2	2	3	1	0	8	4	392	38	[379,19,405,58]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	5	911	64	[885,46,934,82]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	6	727	131	[715,119,741,145]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	7	525	139	[508,123,543,159]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	8	650	218	[629,174,676,275]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	9	35	209	[17,194,51,224]	23	0.364174	1	23	1108.17
THP1 (Cas9)	non-infected	2	2	3	1	0	8	10	376	334	[361,319,396,352]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	11	1263	450	[1244,435,1280,470]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	12	837	466	[819,454,864,480]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	13	242	511	[224,493,276,552]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	14	983	547	[963,527,1005,567]	49	0.297711	1	49	1223.2
THP1 (Cas9)	non-infected	2	2	3	1	0	8	15	143	643	[126,627,161,662]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	16	640	730	[624,714,656,753]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	17	734	738	[713,718,755,761]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	18	1190	748	[1177,734,1207,771]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	19	650	767	[630,744,671,792]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	20	265	809	[250,793,279,826]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	21	523	860	[506,839,544,885]	70	0.308066	1	70	1120.13
THP1 (Cas9)	non-infected	2	2	3	1	0	8	22	229	939	[216,927,244,953]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	8	23	835	1012	[821,1002,848,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	1	979	1014	[957,1006,997,1022]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	2	137	21	[125,8,150,33]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	3	661	62	[650,51,675,73]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	4	603	166	[590,152,616,182]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	5	1137	201	[1124,189,1151,216]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	6	789	331	[769,322,799,343]	45	0.303281	1	45	1411.58
THP1 (Cas9)	non-infected	2	2	3	1	0	9	7	641	345	[626,333,664,358]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	8	171	420	[155,404,187,440]	46	0.298188	1	46	962.5
THP1 (Cas9)	non-infected	2	2	3	1	0	9	9	23	422	[9,408,40,436]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	10	1280	493	[1263,478,1293,508]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	11	745	523	[730,510,760,536]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	12	959	553	[942,536,977,574]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	13	1335	613	[1320,598,1350,629]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	14	494	645	[479,629,510,661]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	15	109	684	[94,668,133,702]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	16	280	699	[246,679,308,720]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	17	29	820	[11,800,49,847]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	18	806	853	[755,804,865,897]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	19	392	830	[374,812,409,853]	52	0.28574	1	52	673.692
THP1 (Cas9)	non-infected	2	2	3	1	0	9	20	1050	876	[1014,846,1074,908]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	21	58	875	[37,851,94,897]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	22	560	891	[484,871,614,914]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	23	162	893	[147,881,197,906]	26	0.389581	1	26	751.615
THP1 (Cas9)	non-infected	2	2	3	1	0	9	24	694	941	[656,918,717,995]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	25	831	951	[814,934,847,967]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	26	1286	953	[1268,936,1305,971]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	27	647	960	[630,946,664,974]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	28	813	334	[802,323,826,346]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	29	530	555	[489,537,545,573]	0	NaN	0	0	NaN
THP1 (Cas9)	non-infected	2	2	3	1	0	9	30	329	945	[309,923,349,963]	0	NaN	0	0	NaN
